id,latitude,longitude,price,neighbourhood_cleansed,review_scores_rating,availability_365
958331,37.73963081,-122.4227381,$121.00 ,Bernal Heights,91,86
3578499,37.73839679,-122.4149882,$149.00 ,Bernal Heights,96,356
16227942,37.73693194,-122.424212,$55.00 ,Bernal Heights,98,167
467507,37.74686781,-122.4096444,$145.00 ,Bernal Heights,98,247
16868984,37.74189143,-122.4212389,$110.00 ,Bernal Heights,90,343
1613321,37.73697111,-122.418295,$130.00 ,Bernal Heights,83,161
6020579,37.73522501,-122.4140353,$250.00 ,Bernal Heights,100,21
12815012,37.74679437,-122.4049524,$500.00 ,Bernal Heights,100,49
1336450,37.74591992,-122.4199705,$190.00 ,Bernal Heights,95,72
629475,37.74510302,-122.4153037,$350.00 ,Bernal Heights,97,123
12835527,37.73576925,-122.4167178,$100.00 ,Bernal Heights,99,311
1574191,37.74009564,-122.423459,$500.00 ,Bernal Heights,97,302
10106139,37.74201598,-122.412922,$79.00 ,Bernal Heights,97,183
646275,37.74711188,-122.4178095,$149.00 ,Bernal Heights,94,79
23611,37.74556319,-122.4120681,$95.00 ,Bernal Heights,98,359
531504,37.7428716,-122.4188422,$200.00 ,Bernal Heights,89,28
5536512,37.74267565,-122.4209175,$123.00 ,Bernal Heights,98,51
2754912,37.74621195,-122.4102789,$65.00 ,Bernal Heights,94,86
5167688,37.74653155,-122.40797,$145.00 ,Bernal Heights,97,273
2223743,37.73727937,-122.4157049,$110.00 ,Bernal Heights,92,46
17250603,37.74552624,-122.4234237,$410.00 ,Bernal Heights,100,21
5858,37.74511233,-122.4210179,$235.00 ,Bernal Heights,98,365
2037464,37.74016062,-122.4146982,$300.00 ,Bernal Heights,100,85
5002958,37.74115488,-122.4077618,$150.00 ,Bernal Heights,98,143
9335892,37.7443004,-122.4207411,$121.00 ,Bernal Heights,96,338
5620627,37.74410451,-122.416493,$165.00 ,Bernal Heights,96,32
4533652,37.74088781,-122.4120985,$109.00 ,Bernal Heights,98,58
14342687,37.74163878,-122.4139259,$140.00 ,Bernal Heights,100,146
2518781,37.74220144,-122.4199166,$164.00 ,Bernal Heights,96,157
9525734,37.74235743,-122.4167877,$95.00 ,Bernal Heights,96,314
6784867,37.74486024,-122.4220966,$89.00 ,Bernal Heights,97,342
6688004,37.74256808,-122.4135912,$110.00 ,Bernal Heights,95,143
7854509,37.74278485,-122.4195976,$155.00 ,Bernal Heights,96,344
3283236,37.74475492,-122.413088,$200.00 ,Bernal Heights,100,3
15745436,37.74515078,-122.4202365,$120.00 ,Bernal Heights,100,38
71645,37.74577519,-122.408412,$109.00 ,Bernal Heights,96,206
783633,37.7367391,-122.413224,$77.00 ,Bernal Heights,95,3
1203172,37.74319972,-122.4093587,$143.00 ,Bernal Heights,95,351
840986,37.74640856,-122.4116278,$145.00 ,Bernal Heights,98,183
870705,37.74150975,-122.4230839,$360.00 ,Bernal Heights,96,351
16208487,37.74142886,-122.414277,$170.00 ,Bernal Heights,100,330
1970756,37.74003647,-122.4208357,$135.00 ,Bernal Heights,91,320
379418,37.7458698,-122.4162628,$330.00 ,Bernal Heights,94,22
9066717,37.7475512,-122.4148674,$145.00 ,Bernal Heights,94,19
6822070,37.74096325,-122.4165648,$159.00 ,Bernal Heights,95,5
702819,37.74408479,-122.4099181,$129.00 ,Bernal Heights,97,323
2904128,37.74086139,-122.4130015,$200.00 ,Bernal Heights,98,10
15102053,37.73407543,-122.4200295,$99.00 ,Bernal Heights,90,183
10835440,37.73831908,-122.415496,$90.00 ,Bernal Heights,98,132
2987484,37.73846252,-122.4175531,$200.00 ,Bernal Heights,100,183
6558237,37.74439306,-122.4211594,$90.00 ,Bernal Heights,97,337
13652971,37.74694995,-122.4096252,$117.00 ,Bernal Heights,98,55
8655125,37.73638426,-122.419366,$360.00 ,Bernal Heights,95,6
17551632,37.74688384,-122.4202169,$60.00 ,Bernal Heights,97,19
11063519,37.74168282,-122.4084328,$149.00 ,Bernal Heights,96,365
7493513,37.7399718,-122.4128509,$301.00 ,Bernal Heights,100,92
14043281,37.73881277,-122.4126519,$400.00 ,Bernal Heights,96,166
6165516,37.73618989,-122.4183146,$299.00 ,Bernal Heights,98,60
7181279,37.73378961,-122.4155581,$125.00 ,Bernal Heights,91,304
1226596,37.73488902,-122.426413,$89.00 ,Bernal Heights,92,250
15915145,37.74706184,-122.4127454,$200.00 ,Bernal Heights,100,336
1397537,37.74727074,-122.4151685,$250.00 ,Bernal Heights,92,125
4476390,37.73366076,-122.4271038,$100.00 ,Bernal Heights,86,323
2984463,37.74753058,-122.4212898,$145.00 ,Bernal Heights,97,356
10653901,37.74685201,-122.4070293,$199.00 ,Bernal Heights,100,10
3569750,37.74670905,-122.4056854,$155.00 ,Bernal Heights,97,74
17157585,37.74061288,-122.4116486,$95.00 ,Bernal Heights,100,77
17305040,37.74614764,-122.4086937,$130.00 ,Bernal Heights,98,10
9275612,37.74392434,-122.4218061,$625.00 ,Bernal Heights,100,365
199480,37.74556737,-122.4118731,$90.00 ,Bernal Heights,98,19
5980518,37.7469596,-122.4074256,$110.00 ,Bernal Heights,90,335
5914638,37.74663757,-122.4104382,$200.00 ,Bernal Heights,98,240
17574753,37.73338507,-122.4235202,$150.00 ,Bernal Heights,100,33
8848449,37.74828681,-122.404856,$120.00 ,Bernal Heights,95,90
4344298,37.73762558,-122.4239855,$165.00 ,Bernal Heights,97,351
137546,37.7470781,-122.4245638,$102.00 ,Bernal Heights,96,163
6604564,37.7481769,-122.4188406,$350.00 ,Bernal Heights,95,176
10766080,37.74767143,-122.4148241,$135.00 ,Bernal Heights,92,282
561602,37.74520796,-122.4193844,$90.00 ,Bernal Heights,100,148
9258941,37.74477754,-122.4214124,$275.00 ,Bernal Heights,97,228
4093967,37.74436783,-122.4090353,$129.00 ,Bernal Heights,97,323
394575,37.74248144,-122.4106881,$149.00 ,Bernal Heights,96,247
3376512,37.74172148,-122.4110711,$250.00 ,Bernal Heights,97,66
830330,37.73918502,-122.4158973,$135.00 ,Bernal Heights,93,233
6292635,37.74311023,-122.4211206,$195.00 ,Bernal Heights,94,210
15876545,37.74032998,-122.4110214,$301.00 ,Bernal Heights,100,69
13762975,37.74702116,-122.4151254,$125.00 ,Bernal Heights,97,171
690900,37.73711037,-122.4252933,$155.00 ,Bernal Heights,100,94
6045869,37.74752138,-122.4193831,$195.00 ,Bernal Heights,94,349
11419262,37.73815654,-122.4161093,$80.00 ,Bernal Heights,92,213
901892,37.74381139,-122.4202924,$130.00 ,Bernal Heights,88,146
16073408,37.7383038,-122.4097394,$90.00 ,Bernal Heights,97,148
10990428,37.74715,-122.4074522,$95.00 ,Bernal Heights,97,25
820076,37.7349548,-122.4272365,$79.00 ,Bernal Heights,90,305
8353311,37.7946329,-122.4085715,$150.00 ,Chinatown,67,365
8210460,37.79194209,-122.4056325,$114.00 ,Chinatown,60,365
10805884,37.79135996,-122.4061039,$300.00 ,Chinatown,100,91
6583338,37.79094518,-122.4066592,$179.00 ,Chinatown,88,86
16741110,37.79140002,-122.4068122,$122.00 ,Chinatown,90,32
13563897,37.79429937,-122.4088486,$100.00 ,Chinatown,91,207
6586095,37.79170747,-122.4064927,$179.00 ,Chinatown,100,87
15482268,37.7940877,-122.4080619,$225.00 ,Chinatown,91,112
3506870,37.79078531,-122.4061592,$229.00 ,Chinatown,100,4
3767600,37.79202985,-122.4074612,$320.00 ,Chinatown,95,363
16490343,37.79170333,-122.4067515,$225.00 ,Chinatown,100,31
11532560,37.79084447,-122.4061188,$179.00 ,Chinatown,100,361
16693440,37.79121392,-122.4061063,$250.00 ,Chinatown,100,7
3826011,37.79233997,-122.4068964,$206.00 ,Chinatown,97,291
16738804,37.79157845,-122.4067284,$152.00 ,Chinatown,100,31
474001,37.79471952,-122.4051877,$29.00 ,Chinatown,100,365
15843086,37.79151184,-122.4066806,$298.00 ,Chinatown,20,180
5666454,37.79095203,-122.4076922,$110.00 ,Chinatown,80,298
10250606,37.79037287,-122.4081956,$90.00 ,Chinatown,97,28
13318241,37.79152383,-122.4064362,$150.00 ,Chinatown,85,77
16999142,37.7907962,-122.4067589,$122.00 ,Chinatown,100,21
10963158,37.79154143,-122.4064766,$250.00 ,Chinatown,90,31
6008099,37.79102542,-122.4067634,$169.00 ,Chinatown,95,35
13487687,37.7915466,-122.4067508,$210.00 ,Chinatown,90,89
11439599,37.79203548,-122.40618,$117.00 ,Chinatown,80,102
11439120,37.79208689,-122.4061077,$128.00 ,Chinatown,90,179
14946965,37.79088397,-122.4060463,$275.00 ,Chinatown,100,365
4632383,37.79092386,-122.4064225,$137.00 ,Chinatown,93,364
12004930,37.79215849,-122.4064963,$123.00 ,Chinatown,100,164
10458874,37.79129717,-122.4072499,$179.00 ,Chinatown,96,86
11481098,37.79153081,-122.4062378,$179.00 ,Chinatown,100,90
11481093,37.79141198,-122.4061562,$179.00 ,Chinatown,100,360
11481091,37.79088945,-122.4067763,$179.00 ,Chinatown,90,359
15085183,37.79120748,-122.4060402,$250.00 ,Chinatown,80,365
16051262,37.79090177,-122.4072569,$289.00 ,Chinatown,100,83
206637,37.79290807,-122.4063746,$29.00 ,Chinatown,80,306
10439036,37.79189202,-122.4066119,$169.00 ,Chinatown,80,360
435390,37.79455322,-122.4060035,$29.00 ,Chinatown,100,365
10439033,37.79103067,-122.4065212,$179.00 ,Chinatown,100,361
435389,37.79418392,-122.4058186,$29.00 ,Chinatown,100,271
435391,37.79478217,-122.4059171,$29.00 ,Chinatown,96,365
15716518,37.79116448,-122.4059325,$175.00 ,Chinatown,90,215
10822516,37.79150192,-122.4059951,$250.00 ,Chinatown,80,365
9167652,37.79069575,-122.4085708,$275.00 ,Chinatown,100,365
6662128,37.79780771,-122.4055447,$95.00 ,Chinatown,83,250
16317597,37.79164373,-122.4059619,$179.00 ,Chinatown,100,237
2935400,37.79110513,-122.4078201,$90.00 ,Chinatown,100,36
14967576,37.79094806,-122.4066664,$297.00 ,Chinatown,90,365
13082691,37.79263787,-122.404808,$99.00 ,Chinatown,80,305
113211,37.79294123,-122.4065867,$29.00 ,Chinatown,95,276
16916342,37.79150679,-122.406293,$122.00 ,Chinatown,90,32
9756513,37.7910451,-122.4063471,$245.00 ,Chinatown,70,363
16686600,37.79078126,-122.4065546,$250.00 ,Chinatown,100,198
10458879,37.79149138,-122.4061672,$179.00 ,Chinatown,90,359
16721389,37.79115661,-122.4060972,$122.00 ,Chinatown,100,26
16652856,37.79641191,-122.4097811,$149.00 ,Chinatown,83,162
842269,37.79359559,-122.405764,$29.00 ,Chinatown,97,290
11439405,37.79202417,-122.405851,$138.00 ,Chinatown,93,150
15849881,37.791146,-122.4066676,$138.00 ,Chinatown,100,341
11377034,37.79107977,-122.4063727,$179.00 ,Chinatown,96,86
11377038,37.7911196,-122.4060809,$179.00 ,Chinatown,100,89
11768502,37.79121955,-122.4061045,$200.00 ,Chinatown,90,84
14610133,37.79721118,-122.4079814,$88.00 ,Chinatown,100,176
14980726,37.79157299,-122.4064721,$250.00 ,Chinatown,80,365
10963865,37.79151869,-122.4067413,$300.00 ,Chinatown,100,31
9605720,37.79576339,-122.4073768,$349.00 ,Chinatown,95,39
1478914,37.79079815,-122.4084892,$259.00 ,Chinatown,97,365
13014156,37.79138103,-122.4084414,$220.00 ,Chinatown,93,288
11043803,37.79145669,-122.4063843,$250.00 ,Chinatown,100,31
17495199,37.79158129,-122.4078149,$94.00 ,Chinatown,100,8
16860517,37.79117349,-122.4064287,$122.00 ,Chinatown,100,17
16392395,37.79119033,-122.4064954,$228.00 ,Chinatown,100,365
6373849,37.79129326,-122.4076259,$109.00 ,Chinatown,87,17
1618880,37.80202786,-122.4102421,$250.00 ,North Beach,100,365
4417901,37.79928797,-122.4062968,$95.00 ,North Beach,90,204
5272750,37.79873501,-122.404283,$99.00 ,North Beach,90,192
15194432,37.80121793,-122.4084412,$55.00 ,North Beach,90,358
4567295,37.80431029,-122.4137736,$300.00 ,North Beach,100,90
32802,37.79834682,-122.4046102,$195.00 ,North Beach,99,34
4518031,37.79938244,-122.4054875,$38.00 ,North Beach,92,208
4120530,37.79949681,-122.4050025,$250.00 ,North Beach,95,347
6421909,37.80096802,-122.4071934,$295.00 ,North Beach,100,22
7343277,37.79909017,-122.4063149,$38.00 ,North Beach,97,201
17175739,37.80356512,-122.4133781,$390.00 ,North Beach,97,354
12270642,37.79924819,-122.4045964,$69.00 ,North Beach,92,211
9133739,37.80210559,-122.4070772,$85.00 ,North Beach,95,72
644091,37.80329164,-122.407077,$300.00 ,North Beach,99,180
16497229,37.80486904,-122.4137725,$67.00 ,North Beach,94,94
3722574,37.80318161,-122.4086595,$150.00 ,North Beach,93,36
4897143,37.79926264,-122.4043223,$38.00 ,North Beach,92,204
4519780,37.79882906,-122.4047389,$38.00 ,North Beach,94,198
1488584,37.80059304,-122.4053179,$800.00 ,North Beach,100,365
734839,37.80152616,-122.4094002,$330.00 ,North Beach,99,121
1177752,37.80462963,-122.4131476,$198.00 ,North Beach,95,100
4887475,37.79872137,-122.4041221,$83.00 ,North Beach,94,207
1504609,37.80037274,-122.4050091,$229.00 ,North Beach,95,360
4519757,37.79893943,-122.4059606,$38.00 ,North Beach,93,182
7699603,37.8020223,-122.4104116,$150.00 ,North Beach,85,365
15733592,37.80214195,-122.4090156,$159.00 ,North Beach,100,153
11297447,37.79849182,-122.4040734,$69.00 ,North Beach,97,209
5788099,37.79911364,-122.4056678,$625.00 ,North Beach,98,356
7115191,37.80680826,-122.4160652,$185.00 ,North Beach,86,269
15194176,37.80155754,-122.4100754,$55.00 ,North Beach,95,353
8163114,37.80082916,-122.4052129,$175.00 ,North Beach,95,130
14505006,37.80159003,-122.4028113,$195.00 ,North Beach,100,101
12750864,37.80436752,-122.4058908,$135.00 ,North Beach,100,89
4902444,37.79845076,-122.4044535,$38.00 ,North Beach,93,191
2657854,37.80229366,-122.4051339,$133.00 ,North Beach,85,275
14355639,37.8054954,-122.4131592,$181.00 ,North Beach,98,45
1159284,37.80390492,-122.4066082,$255.00 ,North Beach,93,300
16134193,37.80142379,-122.4078824,$250.00 ,North Beach,100,28
17651619,37.80462628,-122.4153648,$60.00 ,North Beach,100,32
105802,37.80153526,-122.4104445,$369.00 ,North Beach,94,47
3288881,37.80558547,-122.4044002,$310.00 ,North Beach,88,362
2120943,37.7998697,-122.4036819,$400.00 ,North Beach,93,365
12987777,37.80507588,-122.4077516,$175.00 ,North Beach,97,260
1174537,37.80068025,-122.405491,$300.00 ,North Beach,96,286
3616082,37.80002203,-122.4054964,$350.00 ,North Beach,97,339
15363297,37.80400318,-122.4128285,$125.00 ,North Beach,98,311
1174758,37.80101926,-122.4039535,$300.00 ,North Beach,100,362
9906353,37.79997318,-122.4070494,$95.00 ,North Beach,100,365
16754440,37.80449682,-122.41431,$350.00 ,North Beach,100,19
13772403,37.79966613,-122.405314,$235.00 ,North Beach,91,255
6006021,37.80017041,-122.4026088,$385.00 ,North Beach,100,180
6662231,37.79878517,-122.405424,$90.00 ,North Beach,86,308
485245,37.80332338,-122.4107557,$104.00 ,North Beach,98,135
15157903,37.80338834,-122.4144318,$200.00 ,North Beach,100,183
7923146,37.80334234,-122.4080068,$425.00 ,North Beach,98,288
9495579,37.79914767,-122.4063326,$95.00 ,North Beach,91,210
14868908,37.8050098,-122.4124011,$150.00 ,North Beach,97,354
9495318,37.79933922,-122.4060944,$95.00 ,North Beach,95,213
4670847,37.79892025,-122.4040845,$38.00 ,North Beach,91,210
958700,37.80055921,-122.4051993,$199.00 ,North Beach,92,349
9494726,37.79873205,-122.4040796,$95.00 ,North Beach,96,210
1678763,37.80394628,-122.4121367,$200.00 ,North Beach,91,31
138619,37.79835394,-122.404197,$300.00 ,North Beach,86,340
12410151,37.79855328,-122.4075299,$465.00 ,North Beach,95,358
4890230,37.7987506,-122.4047565,$38.00 ,North Beach,93,207
13344295,37.80023589,-122.4055744,$149.00 ,North Beach,88,95
15097340,37.80534503,-122.4126105,$400.00 ,North Beach,97,212
4464347,37.79891369,-122.4061133,$38.00 ,North Beach,89,202
4430996,37.79874763,-122.4054396,$95.00 ,North Beach,90,209
14697748,37.80278336,-122.4094443,$268.00 ,North Beach,97,338
17603182,37.80472094,-122.4086221,$195.00 ,North Beach,100,160
12212126,37.7986295,-122.4061094,$85.00 ,North Beach,85,331
562593,37.80043167,-122.4054254,$200.00 ,North Beach,99,23
4759937,37.79905068,-122.4069473,$175.00 ,North Beach,96,82
1137106,37.80437461,-122.4106385,$550.00 ,North Beach,100,365
11584043,37.79923316,-122.405415,$298.00 ,North Beach,99,359
115242,37.80559972,-122.4082609,$140.00 ,North Beach,100,177
14883150,37.80411345,-122.4110506,$350.00 ,North Beach,98,49
4607177,37.80154019,-122.4048102,$215.00 ,North Beach,98,133
7067681,37.79845009,-122.4047763,$38.00 ,North Beach,94,204
15822507,37.80535751,-122.4127751,$125.00 ,North Beach,100,129
17176510,37.80205345,-122.4116364,$97.00 ,North Beach,80,85
15478431,37.80728248,-122.4105711,$114.00 ,North Beach,95,333
16256559,37.80491919,-122.413096,$165.00 ,North Beach,100,23
9497588,37.79913609,-122.4044363,$99.00 ,North Beach,93,202
14684733,37.80062753,-122.4060789,$183.00 ,North Beach,99,141
15194320,37.80238793,-122.4100413,$55.00 ,North Beach,100,337
284934,37.80393648,-122.4060252,$350.00 ,North Beach,94,91
7116305,37.80776679,-122.4167065,$184.00 ,North Beach,83,143
7181819,37.80430678,-122.4123408,$95.00 ,North Beach,95,89
7067087,37.7992574,-122.4047635,$38.00 ,North Beach,93,212
3182798,37.80738324,-122.4094443,$208.00 ,North Beach,96,329
8524982,37.80301726,-122.4102498,$175.00 ,North Beach,99,92
9504910,37.79856345,-122.4042868,$195.00 ,North Beach,95,26
4887587,37.79897822,-122.4061962,$83.00 ,North Beach,89,208
8652929,37.80572353,-122.4079979,$140.00 ,North Beach,96,165
7115664,37.80722537,-122.4162012,$215.00 ,North Beach,83,255
17417018,37.80084662,-122.4108357,$95.00 ,North Beach,93,360
643918,37.8003938,-122.4066899,$225.00 ,North Beach,94,301
9150693,37.79900162,-122.4040308,$85.00 ,North Beach,84,324
4902365,37.7993326,-122.4062857,$38.00 ,North Beach,92,194
4182201,37.80288829,-122.4110802,$450.00 ,North Beach,84,361
957584,37.80228263,-122.4060615,$999.00 ,North Beach,97,363
12176844,37.79878042,-122.4035596,$550.00 ,North Beach,99,4
1082423,37.80303257,-122.4099049,$600.00 ,North Beach,93,364
15068542,37.80227952,-122.4069805,$150.00 ,North Beach,100,40
10105584,37.80516467,-122.4086683,$300.00 ,North Beach,90,19
308885,37.79954216,-122.4067874,$200.00 ,North Beach,88,337
14534529,37.80535779,-122.4091008,$900.00 ,North Beach,100,89
15157053,37.80157817,-122.410159,$75.00 ,North Beach,92,8
657121,37.80264458,-122.4104635,$799.00 ,North Beach,99,239
1574848,37.80145896,-122.4038798,$150.00 ,North Beach,93,279
6586433,37.80001323,-122.4045427,$149.00 ,North Beach,97,89
1589361,37.80271397,-122.4129187,$175.00 ,North Beach,98,42
4526415,37.80209539,-122.4102026,$95.00 ,North Beach,90,143
3093543,37.81030633,-122.476422,$105.00 ,Presidio,97,221
1411264,37.78987079,-122.4690077,$250.00 ,Presidio,96,365
1961076,37.79559571,-122.4498702,"$1,500.00 ",Presidio,100,362
8926150,37.79583665,-122.4104827,$145.00 ,Nob Hill,96,262
11973518,37.7938304,-122.4182835,$129.00 ,Nob Hill,99,170
1668180,37.79423328,-122.4162211,$275.00 ,Nob Hill,94,89
12972437,37.79101527,-122.4122448,$325.00 ,Nob Hill,91,150
9433478,37.7942845,-122.413363,$175.00 ,Nob Hill,100,184
1110346,37.7914932,-122.4152878,$98.00 ,Nob Hill,100,111
1530745,37.7958851,-122.4114515,$300.00 ,Nob Hill,98,183
10813172,37.79607459,-122.4120814,$300.00 ,Nob Hill,100,355
6585994,37.79030266,-122.4127271,$190.00 ,Nob Hill,99,102
3522119,37.79291508,-122.4177573,$200.00 ,Nob Hill,96,302
15040002,37.79419657,-122.4186386,$345.00 ,Nob Hill,100,305
2441167,37.79402874,-122.4139536,$100.00 ,Nob Hill,90,23
15493989,37.79272434,-122.4182977,$185.00 ,Nob Hill,92,91
2757282,37.79232196,-122.4157758,$190.00 ,Nob Hill,100,161
4881805,37.79160619,-122.4151212,$450.00 ,Nob Hill,100,151
13407713,37.79157499,-122.4167532,$119.00 ,Nob Hill,89,169
13548606,37.79378643,-122.4175436,$95.00 ,Nob Hill,92,107
3767297,37.79060051,-122.4090475,$425.00 ,Nob Hill,100,363
16088064,37.79021558,-122.4163233,$600.00 ,Nob Hill,96,244
9491619,37.79533701,-122.4171831,$53.00 ,Nob Hill,90,23
1971246,37.79417163,-122.4186649,$169.00 ,Nob Hill,94,6
10615018,37.79497418,-122.4159208,$129.00 ,Nob Hill,99,67
6338562,37.7925631,-122.4213503,$200.00 ,Nob Hill,60,365
13549311,37.79353882,-122.4193962,$125.00 ,Nob Hill,92,94
11757982,37.79385604,-122.4190187,$120.00 ,Nob Hill,92,295
6993593,37.79569442,-122.417082,$155.00 ,Nob Hill,99,76
14774400,37.79582599,-122.4190566,$120.00 ,Nob Hill,90,333
5666413,37.79077951,-122.4093472,$110.00 ,Nob Hill,100,249
15054372,37.79173507,-122.4174841,$129.00 ,Nob Hill,90,317
15585040,37.79377195,-122.4209936,$175.00 ,Nob Hill,100,85
10139068,37.79278568,-122.4166186,$200.00 ,Nob Hill,100,18
1914295,37.79303939,-122.4222798,$180.00 ,Nob Hill,93,91
8385246,37.79335999,-122.4154976,$167.00 ,Nob Hill,83,200
2356531,37.79100026,-122.4187022,$169.00 ,Nob Hill,94,38
13235676,37.79434654,-122.4170899,$109.00 ,Nob Hill,93,269
11035236,37.79059087,-122.4124522,$130.00 ,Nob Hill,98,10
12210252,37.79178662,-122.4181474,$119.00 ,Nob Hill,92,346
12154878,37.79514686,-122.4190939,$130.00 ,Nob Hill,90,70
16888580,37.79539047,-122.4154119,$345.00 ,Nob Hill,100,68
16369339,37.7946607,-122.4156572,$140.00 ,Nob Hill,100,52
52713,37.79666781,-122.4127171,$99.00 ,Nob Hill,89,93
607913,37.79527922,-122.4220242,$750.00 ,Nob Hill,100,151
6989963,37.79105266,-122.4107541,$160.00 ,Nob Hill,90,95
232492,37.79064928,-122.4182799,$259.00 ,Nob Hill,96,123
208714,37.79032748,-122.4120852,$199.00 ,Nob Hill,97,354
5160242,37.79164888,-122.4177507,$149.00 ,Nob Hill,96,89
4058557,37.79460906,-122.4121318,$85.00 ,Nob Hill,88,103
12463547,37.79578852,-122.4111361,$150.00 ,Nob Hill,100,316
3354004,37.79576823,-122.4114131,$60.00 ,Nob Hill,94,268
4045632,37.79495196,-122.412198,$95.00 ,Nob Hill,87,96
8612967,37.79551651,-122.4106498,$499.00 ,Nob Hill,96,12
13513230,37.79373559,-122.4190727,$150.00 ,Nob Hill,92,213
17459003,37.79379585,-122.4173618,$87.00 ,Nob Hill,100,120
13332150,37.79685822,-122.4114743,$90.00 ,Nob Hill,89,67
6077601,37.79598956,-122.4170663,$140.00 ,Nob Hill,87,347
7072674,37.79161997,-122.409101,$320.00 ,Nob Hill,100,362
10041491,37.79315241,-122.4156071,$79.00 ,Nob Hill,88,68
14861698,37.7954661,-122.4149415,$149.00 ,Nob Hill,95,335
13327441,37.79541535,-122.4183395,$145.00 ,Nob Hill,92,98
286231,37.79422203,-122.414258,$160.00 ,Nob Hill,92,138
7989636,37.79616579,-122.4123604,$130.00 ,Nob Hill,98,98
13953434,37.79334641,-122.4176436,$495.00 ,Nob Hill,92,102
17017057,37.79253686,-122.4166128,$180.00 ,Nob Hill,100,28
2140313,37.79294727,-122.4166264,$155.00 ,Nob Hill,96,337
15523581,37.79493242,-122.4198204,$65.00 ,Nob Hill,96,64
4646954,37.79034639,-122.4155554,$200.00 ,Nob Hill,90,183
14297089,37.79527905,-122.4191356,$115.00 ,Nob Hill,100,336
4401445,37.79255158,-122.4129017,$800.00 ,Nob Hill,100,149
231129,37.79113835,-122.4102948,$995.00 ,Nob Hill,87,350
1632521,37.79533033,-122.4131665,$218.00 ,Nob Hill,100,151
1195173,37.79267721,-122.4153231,$70.00 ,Nob Hill,99,260
17000090,37.79577821,-122.4157713,$185.00 ,Nob Hill,100,75
1336921,37.79121516,-122.4179519,$79.00 ,Nob Hill,97,137
3761446,37.79148058,-122.4138615,"$1,199.00 ",Nob Hill,95,336
1713391,37.79430063,-122.4199257,$225.00 ,Nob Hill,98,88
747416,37.79163812,-122.4193453,$750.00 ,Nob Hill,97,365
5039986,37.79212066,-122.4196333,$130.00 ,Nob Hill,94,269
13412207,37.79165106,-122.4130201,$160.00 ,Nob Hill,93,31
4286316,37.78973799,-122.4153228,$325.00 ,Nob Hill,100,362
12739738,37.79284716,-122.4105176,$365.00 ,Nob Hill,99,225
7562345,37.79346402,-122.4209466,$135.00 ,Nob Hill,97,89
8758259,37.79147977,-122.4147937,$165.00 ,Nob Hill,99,251
10603148,37.79564579,-122.418714,$155.00 ,Nob Hill,100,74
14918534,37.79403696,-122.4208748,$350.00 ,Nob Hill,100,94
6448545,37.79533074,-122.4120096,$700.00 ,Nob Hill,88,351
1484149,37.79160071,-122.4190834,$199.00 ,Nob Hill,95,153
12362408,37.78963357,-122.4135083,$240.00 ,Nob Hill,99,25
2187942,37.79475838,-122.4154441,$240.00 ,Nob Hill,100,365
15085679,37.79340195,-122.4164929,$75.00 ,Nob Hill,93,65
41609,37.79001329,-122.412916,$170.00 ,Nob Hill,98,203
6742626,37.79278556,-122.4182534,$139.00 ,Nob Hill,98,330
2253836,37.79183524,-122.4190525,$197.00 ,Nob Hill,95,308
6136320,37.79355713,-122.4121973,$219.00 ,Nob Hill,70,22
4558259,37.79474529,-122.4183062,$369.00 ,Nob Hill,93,332
10789339,37.79686976,-122.4138146,$300.00 ,Nob Hill,98,119
5005798,37.790403,-122.4196877,$100.00 ,Nob Hill,96,287
17146255,37.79393146,-122.4147961,$110.00 ,Nob Hill,88,124
5005692,37.79093909,-122.4196998,$130.00 ,Nob Hill,95,226
4629268,37.79327318,-122.4225681,$169.00 ,Nob Hill,100,28
11241809,37.79212309,-122.4213379,$120.00 ,Nob Hill,86,220
14206695,37.79183141,-122.4103843,$140.00 ,Nob Hill,100,129
13016330,37.7963364,-122.4159751,$120.00 ,Nob Hill,81,134
4037590,37.79706916,-122.4105066,$550.00 ,Nob Hill,100,256
5377351,37.79046683,-122.4183687,$199.00 ,Nob Hill,93,46
4251491,37.7966065,-122.4124866,$79.00 ,Nob Hill,91,104
7921496,37.79668573,-122.4127462,$210.00 ,Nob Hill,95,6
1007157,37.79590277,-122.4181289,$270.00 ,Nob Hill,91,272
13851541,37.79265684,-122.4212934,$220.00 ,Nob Hill,100,84
3283844,37.78969505,-122.4149267,$400.00 ,Nob Hill,90,365
9198324,37.79021051,-122.4193801,$90.00 ,Nob Hill,80,327
13578021,37.79340147,-122.418881,$145.00 ,Nob Hill,93,102
1841832,37.79492885,-122.4151765,$129.00 ,Nob Hill,94,30
9198267,37.78958166,-122.4196251,$70.00 ,Nob Hill,85,239
16178926,37.79568436,-122.4163972,$150.00 ,Nob Hill,92,46
2104437,37.79549707,-122.4110581,$120.00 ,Nob Hill,97,361
5774421,37.79029879,-122.4164431,$199.00 ,Nob Hill,100,91
7772800,37.79405857,-122.4172313,$120.00 ,Nob Hill,93,351
9198209,37.791851,-122.4182326,$70.00 ,Nob Hill,90,336
15325058,37.79513618,-122.4184617,$350.00 ,Nob Hill,86,252
16443034,37.7936412,-122.4174587,$99.00 ,Nob Hill,80,355
5117701,37.79372185,-122.4100362,$229.00 ,Nob Hill,94,117
12852960,37.78981175,-122.4118875,$170.00 ,Nob Hill,100,33
